ubigeo;codigo;nombre;id_padre;usuario_crea;fecha_crea
130402;301155;Municipalidad Distrital de Pacanga;41;1;01-08-2025
130403;301156;Municipalidad Distrital de Pueblo Nuevo;41;1;01-08-2025
130501;301157;Municipalidad Provincial de Julcan;41;1;01-08-2025
130502;301158;Municipalidad Distrital de Calamarca;41;1;01-08-2025
130503;301159;Municipalidad Distrital de Carabamba;41;1;01-08-2025
130504;301160;Municipalidad Distrital de Huaso;41;1;01-08-2025
130601;301161;Municipalidad Provincial de Otuzco;41;1;01-08-2025
130602;301162;Municipalidad Distrital de Agallpampa;41;1;01-08-2025
130604;301163;Municipalidad Distrital de Charat;41;1;01-08-2025
130605;301164;Municipalidad Distrital de Huaranchal;41;1;01-08-2025
130606;301165;Municipalidad Distrital de la Cuesta;41;1;01-08-2025
130608;301166;Municipalidad Distrital de Mache;41;1;01-08-2025
130610;301167;Municipalidad Distrital de Paranday;41;1;01-08-2025
130611;301168;Municipalidad Distrital de Salpo;41;1;01-08-2025
130613;301169;Municipalidad Distrital de Sinsicap;41;1;01-08-2025
130614;301170;Municipalidad Distrital de Usquil;41;1;01-08-2025
130701;301171;Municipalidad Provincial de Pacasmayo - San Pedro de Lloc;41;1;01-08-2025
130702;301172;Municipalidad Distrital de Guadalupe;41;1;01-08-2025
130703;301173;Municipalidad Distrital de Jequetepeque;41;1;01-08-2025
130704;301174;Municipalidad Distrital de Pacasmayo;41;1;01-08-2025
130705;301175;Municipalidad Distrital de San José;41;1;01-08-2025
130801;301176;Municipalidad Provincial de Pataz - Tayabamba;41;1;01-08-2025
130802;301177;Municipalidad Distrital de Buldibuyo;41;1;01-08-2025
130803;301178;Municipalidad Distrital de Chillia;41;1;01-08-2025
130804;301179;Municipalidad Distrital de Huancaspata;41;1;01-08-2025
130805;301180;Municipalidad Distrital de Huaylillas;41;1;01-08-2025
130806;301181;Municipalidad Distrital de Huayo;41;1;01-08-2025
130807;301182;Municipalidad Distrital de Ongon;41;1;01-08-2025
130808;301183;Municipalidad Distrital de Parcoy;41;1;01-08-2025
130809;301184;Municipalidad Distrital de Pataz;41;1;01-08-2025
130810;301185;Municipalidad Distrital de Pias;41;1;01-08-2025
130811;301186;Municipalidad Distrital de Santiago de Challas;41;1;01-08-2025
130812;301187;Municipalidad Distrital de Taurija;41;1;01-08-2025
130813;301188;Municipalidad Distrital de Urpay;41;1;01-08-2025
130901;301189;Municipalidad Provincial de Sánchez Carrión - Huamachuco;41;1;01-08-2025
130902;301190;Municipalidad Distrital de Chugay;41;1;01-08-2025
130903;301191;Municipalidad Distrital de Cochorco;41;1;01-08-2025
130904;301192;Municipalidad Distrital de Curgos;41;1;01-08-2025
130905;301193;Municipalidad Distrital de Marcabal;41;1;01-08-2025
130906;301194;Municipalidad Distrital de Sanagoran;41;1;01-08-2025
130907;301195;Municipalidad Distrital de Sarin;41;1;01-08-2025
130908;301196;Municipalidad Distrital de Sartimbamba;41;1;01-08-2025
131001;301197;Municipalidad Provincial de Santiago de Chuco;41;1;01-08-2025
131002;301198;Municipalidad Distrital de Angasmarca;41;1;01-08-2025
131003;301199;Municipalidad Distrital de Cachicadan;41;1;01-08-2025
131004;301200;Municipalidad Distrital de Mollebamba;41;1;01-08-2025
131005;301201;Municipalidad Distrital de Mollepata;41;1;01-08-2025
131006;301202;Municipalidad Distrital de Quiruvilca;41;1;01-08-2025
131007;301203;Municipalidad Distrital de Santa Cruz de Chuca;41;1;01-08-2025
131008;301204;Municipalidad Distrital de Sitabamba;41;1;01-08-2025
131101;301205;Municipalidad Provincial Gran Chimú - Cascas;41;1;01-08-2025
131102;301206;Municipalidad Distrital de Lucma;41;1;01-08-2025
131103;301207;Municipalidad Distrital de Marmot;41;1;01-08-2025
131104;301208;Municipalidad Distrital de Sayapullo;41;1;01-08-2025
131201;301209;Municipalidad Provincial de Viru;41;1;01-08-2025
131202;301210;Municipalidad Distrital de Chao;41;1;01-08-2025
131203;301211;Municipalidad Distrital de Guadalupito;41;1;01-08-2025
140101;301212;Municipalidad Provincial de Chiclayo;41;1;01-08-2025
140102;301213;Municipalidad Distrital de Chongoyape;41;1;01-08-2025
140103;301214;Municipalidad Distrital de Eten;41;1;01-08-2025
140104;301215;Municipalidad Distrital de Eten Puerto;41;1;01-08-2025
140105;301216;Municipalidad Distrital de José Leonardo Ortiz;41;1;01-08-2025
140106;301217;Municipalidad Distrital de la Victoria;41;1;01-08-2025
140107;301218;Municipalidad Distrital de Lagunas;41;1;01-08-2025
140108;301219;Municipalidad Distrital de Monsefu;41;1;01-08-2025
140109;301220;Municipalidad Distrital de Nueva Arica;41;1;01-08-2025
140110;301221;Municipalidad Distrital de Oyotun;41;1;01-08-2025
140111;301222;Municipalidad Distrital de Picsi;41;1;01-08-2025
140112;301223;Municipalidad Distrital de Pimentel;41;1;01-08-2025
140113;301224;Municipalidad Distrital de Reque;41;1;01-08-2025
140114;301225;Municipalidad Distrital de Santa Rosa;41;1;01-08-2025
140115;301226;Municipalidad Distrital de Zaña;41;1;01-08-2025
140116;301227;Municipalidad Distrital de Cayalti;41;1;01-08-2025
140117;301228;Municipalidad Distrital de Patapo;41;1;01-08-2025
140118;301229;Municipalidad Distrital de Pomalca;41;1;01-08-2025
140119;301230;Municipalidad Distrital de Pucala;41;1;01-08-2025
140120;301231;Municipalidad Distrital de Tuman;41;1;01-08-2025
140201;301232;Municipalidad Provincial de Ferreñafe;41;1;01-08-2025
140202;301233;Municipalidad Distrital de Kañaris;41;1;01-08-2025
140203;301234;Municipalidad Distrital de Incahuasi;41;1;01-08-2025
140204;301235;Municipalidad Distrital de Manuel Antonio Mesones Muro;41;1;01-08-2025
140205;301236;Municipalidad Distrital de Pitipo;41;1;01-08-2025
140206;301237;Municipalidad Distrital de Pueblo Nuevo;41;1;01-08-2025
140301;301238;Municipalidad Provincial de Lambayeque;41;1;01-08-2025
140302;301239;Municipalidad Distrital de Chochope;41;1;01-08-2025
140303;301240;Municipalidad Distrital de Illimo;41;1;01-08-2025
140304;301241;Municipalidad Distrital de Jayanca;41;1;01-08-2025
140305;301242;Municipalidad Distrital de Mochumi;41;1;01-08-2025
140306;301243;Municipalidad Distrital de Morrope;41;1;01-08-2025
140307;301244;Municipalidad Distrital de Motupe;41;1;01-08-2025
140308;301245;Municipalidad Distrital de Olmos;41;1;01-08-2025
140309;301246;Municipalidad Distrital de Pacora;41;1;01-08-2025
140310;301247;Municipalidad Distrital de Salas;41;1;01-08-2025
140311;301248;Municipalidad Distrital de San José;41;1;01-08-2025
140312;301249;Municipalidad Distrital de Tucume;41;1;01-08-2025
150101;301250;Municipalidad Metropolitana de Lima;41;1;01-08-2025
150102;301251;Municipalidad Distrital de Ancon;41;1;01-08-2025
150103;301252;Municipalidad Distrital de Ate - Vitarte;41;1;01-08-2025
150104;301253;Municipalidad Distrital de Barranco;41;1;01-08-2025
150105;301254;Municipalidad Distrital de Breña;41;1;01-08-2025
150106;301255;Municipalidad Distrital de Carabayllo;41;1;01-08-2025
150107;301256;Municipalidad Distrital de Chaclacayo;41;1;01-08-2025
150108;301257;Municipalidad Distrital de Chorrillos;41;1;01-08-2025
150109;301258;Municipalidad Distrital de Cieneguilla;41;1;01-08-2025
150110;301259;Municipalidad Distrital de Comas;41;1;01-08-2025
150111;301260;Municipalidad Distrital de El Agustino;41;1;01-08-2025
150112;301261;Municipalidad Distrital de Independencia;41;1;01-08-2025
150113;301262;Municipalidad Distrital de Jesús Maria;41;1;01-08-2025
150114;301263;Municipalidad Distrital de la Molina;41;1;01-08-2025
150115;301264;Municipalidad Distrital de la Victoria;41;1;01-08-2025
150116;301265;Municipalidad Distrital de Lince;41;1;01-08-2025
150117;301266;Municipalidad Distrital de los Olivos;41;1;01-08-2025
150118;301267;Municipalidad Distrital de Lurigancho (Chosica);41;1;01-08-2025
150119;301268;Municipalidad Distrital de Lurin;41;1;01-08-2025
150120;301269;Municipalidad Distrital de Magdalena del Mar;41;1;01-08-2025
150121;301270;Municipalidad Distrital de Pueblo Libre;41;1;01-08-2025
150122;301271;Municipalidad Distrital de Miraflores;41;1;01-08-2025
150123;301272;Municipalidad Distrital de Pachacamac;41;1;01-08-2025
150124;301273;Municipalidad Distrital de Pucusana;41;1;01-08-2025
150125;301274;Municipalidad Distrital de Puente Piedra;41;1;01-08-2025
150126;301275;Municipalidad Distrital de Punta Hermosa;41;1;01-08-2025
150127;301276;Municipalidad Distrital de Punta Negra;41;1;01-08-2025
150128;301277;Municipalidad Distrital de Rimac;41;1;01-08-2025
150129;301278;Municipalidad Distrital de San Bartolo;41;1;01-08-2025
150130;301279;Municipalidad Distrital de San Borja;41;1;01-08-2025
150131;301280;Municipalidad Distrital de San Isidro;41;1;01-08-2025
150132;301281;Municipalidad Distrital de San Juan de Lurigancho;41;1;01-08-2025
150133;301282;Municipalidad Distrital de San Juan de Miraflores;41;1;01-08-2025
150134;301283;Municipalidad Distrital de San Luis;41;1;01-08-2025
150135;301284;Municipalidad Distrital de San Martín de Porres;41;1;01-08-2025
150136;301285;Municipalidad Distrital de San Miguel;41;1;01-08-2025
150137;301286;Municipalidad Distrital de Santa Anita;41;1;01-08-2025
150138;301287;Municipalidad Distrital de Santa María del Mar;41;1;01-08-2025
150139;301288;Municipalidad Distrital de Santa Rosa;41;1;01-08-2025
150140;301289;Municipalidad Distrital de Santiago de Surco;41;1;01-08-2025
150141;301290;Municipalidad Distrital de Surquillo;41;1;01-08-2025
150142;301291;Municipalidad Distrital de Villa el Salvador;41;1;01-08-2025
150143;301292;Municipalidad Distrital de Villa María del Triunfo;41;1;01-08-2025
150201;301294;Municipalidad Provincial de Barranca;41;1;01-08-2025
150202;301295;Municipalidad Distrital de Paramonga;41;1;01-08-2025
150203;301296;Municipalidad Distrital de Pativilca;41;1;01-08-2025
150204;301297;Municipalidad Distrital de Supe;41;1;01-08-2025
150205;301298;Municipalidad Distrital de Supe Puerto;41;1;01-08-2025
150301;301299;Municipalidad Provincial de Cajatambo;41;1;01-08-2025
150302;301300;Municipalidad Distrital de Copa;41;1;01-08-2025
150303;301301;Municipalidad Distrital de Gorgor;41;1;01-08-2025
150304;301302;Municipalidad Distrital de Huancapon;41;1;01-08-2025
150305;301303;Municipalidad Distrital de Manas;41;1;01-08-2025
150401;301304;Municipalidad Provincial de Canta;41;1;01-08-2025
150402;301305;Municipalidad Distrital de Arahuay;41;1;01-08-2025
150403;301306;Municipalidad Distrital de Huamantanga;41;1;01-08-2025
150404;301307;Municipalidad Distrital de Huaros;41;1;01-08-2025
150405;301308;Municipalidad Distrital de Lachaqui;41;1;01-08-2025
150406;301309;Municipalidad Distrital de San Buenaventura;41;1;01-08-2025
150407;301310;Municipalidad Distrital de Santa Rosa de Quives;41;1;01-08-2025
150501;301311;Municipalidad Provincial de Cañete - San Vicente de Cañete;41;1;01-08-2025
150502;301312;Municipalidad Distrital de Asia;41;1;01-08-2025
150503;301313;Municipalidad Distrital de Calango;41;1;01-08-2025
150504;301314;Municipalidad Distrital de Cerro Azul;41;1;01-08-2025
150505;301315;Municipalidad Distrital de Chilca;41;1;01-08-2025
150506;301316;Municipalidad Distrital de Coayllo;41;1;01-08-2025
150507;301317;Municipalidad Distrital de Imperial;41;1;01-08-2025
150508;301318;Municipalidad Distrital de Lunahuana;41;1;01-08-2025
150509;301319;Municipalidad Distrital de Mala;41;1;01-08-2025
150510;301320;Municipalidad Distrital de Nuevo Imperial;41;1;01-08-2025
150511;301321;Municipalidad Distrital de Pacaran;41;1;01-08-2025
150512;301322;Municipalidad Distrital de Quilmana;41;1;01-08-2025
150513;301323;Municipalidad Distrital de San Antonio;41;1;01-08-2025
150514;301324;Municipalidad Distrital de San Luis;41;1;01-08-2025
150515;301325;Municipalidad Distrital de Santa Cruz de Flores;41;1;01-08-2025
150516;301326;Municipalidad Distrital de Zuñiga;41;1;01-08-2025
150601;301327;Municipalidad Provincial de Huaral;41;1;01-08-2025
150602;301328;Municipalidad Distrital de Atavillos Alto;41;1;01-08-2025
150603;301329;Municipalidad Distrital de Atavillos Bajo;41;1;01-08-2025
150604;301330;Municipalidad Distrital de Aucallama;41;1;01-08-2025
150605;301331;Municipalidad Distrital de Chancay;41;1;01-08-2025
150606;301332;Municipalidad Distrital de Ihuari;41;1;01-08-2025
150607;301333;Municipalidad Distrital de Lampian;41;1;01-08-2025
150608;301334;Municipalidad Distrital de Pacaraos;41;1;01-08-2025
150609;301335;Municipalidad Distrital de San Miguel de Acos;41;1;01-08-2025
150610;301336;Municipalidad Distrital de Santa Cruz de Andamarca;41;1;01-08-2025
150611;301337;Municipalidad Distrital de Sumbilca;41;1;01-08-2025
150612;301338;Municipalidad Distrital Veintisiete de Noviembre;41;1;01-08-2025
150701;301339;Municipalidad Provincial de Huarochiri - Matucana;41;1;01-08-2025
150702;301340;Municipalidad Distrital de Antioquia;41;1;01-08-2025
150703;301341;Municipalidad Distrital de Callahuanca;41;1;01-08-2025
150704;301342;Municipalidad Distrital de Carampoma;41;1;01-08-2025
150705;301343;Municipalidad Distrital de Chicla;41;1;01-08-2025
150706;301344;Municipalidad Distrital de San José de los Chorrillos - Cuenca;41;1;01-08-2025
150707;301345;Municipalidad Distrital de Huachupampa;41;1;01-08-2025
150708;301346;Municipalidad Distrital de Huanza;41;1;01-08-2025
150709;301347;Municipalidad Distrital de Huarochiri;41;1;01-08-2025
150710;301348;Municipalidad Distrital de Lahuaytambo;41;1;01-08-2025
150711;301349;Municipalidad Distrital de Langa;41;1;01-08-2025
150712;301350;Municipalidad Distrital de San Pedro de Laraos;41;1;01-08-2025
150713;301351;Municipalidad Distrital de Mariatana;41;1;01-08-2025
150714;301352;Municipalidad Distrital de Ricardo Palma;41;1;01-08-2025
150715;301353;Municipalidad Distrital de San Andres de Tupicocha;41;1;01-08-2025
150716;301354;Municipalidad Distrital de San Antonio;41;1;01-08-2025
150717;301355;Municipalidad Distrital de San Bartolome;41;1;01-08-2025
150718;301356;Municipalidad Distrital de San Damian;41;1;01-08-2025
150719;301357;Municipalidad Distrital de San Juan de Iris;41;1;01-08-2025
150720;301358;Municipalidad Distrital de San Juan de Tantaranche;41;1;01-08-2025
150721;301359;Municipalidad Distrital de San Lorenzo de Quinti;41;1;01-08-2025
150722;301360;Municipalidad Distrital de San Mateo;41;1;01-08-2025
150723;301361;Municipalidad Distrital de San Mateo de Otao;41;1;01-08-2025
150724;301362;Municipalidad Distrital de Casta;41;1;01-08-2025
150725;301363;Municipalidad Distrital de San Pedro de Huancayre;41;1;01-08-2025
150726;301364;Municipalidad Distrital de Sangallaya;41;1;01-08-2025
150727;301365;Municipalidad Distrital de Santa Cruz de Cocachacra;41;1;01-08-2025
150728;301366;Municipalidad Distrital de Santa Eulalia;41;1;01-08-2025
150729;301367;Municipalidad Distrital de Santiago de Anchucaya;41;1;01-08-2025
150730;301368;Municipalidad Distrital de Santiago de Tuna;41;1;01-08-2025
150731;301369;Municipalidad Distrital de Santo Domingo de los Olleros;41;1;01-08-2025
150732;301370;Municipalidad Distrital de Surco;41;1;01-08-2025
150801;301371;Municipalidad Provincial de Huaura;41;1;01-08-2025
150802;301372;Municipalidad Distrital de Ambar;41;1;01-08-2025
150803;301373;Municipalidad Distrital de Caleta de Carquin;41;1;01-08-2025
150804;301374;Municipalidad Distrital de Checras;41;1;01-08-2025
150805;301375;Municipalidad Distrital de Hualmay;41;1;01-08-2025
150806;301376;Municipalidad Distrital de Huaura;41;1;01-08-2025
150807;301377;Municipalidad Distrital de Leoncio Prado;41;1;01-08-2025
150808;301378;Municipalidad Distrital de Paccho;41;1;01-08-2025
150809;301379;Municipalidad Distrital de Santa Leonor;41;1;01-08-2025
150810;301380;Municipalidad Distrital de Santa Maria;41;1;01-08-2025
150811;301381;Municipalidad Distrital de Sayan;41;1;01-08-2025
150812;301382;Municipalidad Distrital de Vegueta;41;1;01-08-2025
150901;301383;Municipalidad Provincial de Oyon;41;1;01-08-2025
150902;301384;Municipalidad Distrital de Andajes;41;1;01-08-2025
150903;301385;Municipalidad Distrital de Caujul;41;1;01-08-2025
150904;301386;Municipalidad Distrital de Cochamarca;41;1;01-08-2025
150905;301387;Municipalidad Distrital de Navan;41;1;01-08-2025
150906;301388;Municipalidad Distrital de Pachangara;41;1;01-08-2025
151001;301389;Municipalidad Provincial de Yauyos;41;1;01-08-2025
151002;301390;Municipalidad Distrital de Alis;41;1;01-08-2025
151003;301391;Municipalidad Distrital de Ayauca;41;1;01-08-2025
151004;301392;Municipalidad Distrital de Ayaviri;41;1;01-08-2025
151005;301393;Municipalidad Distrital de Azangaro;41;1;01-08-2025
151006;301394;Municipalidad Distrital de Cacra;41;1;01-08-2025
151007;301395;Municipalidad Distrital de Carania;41;1;01-08-2025
151008;301396;Municipalidad Distrital de Catahuasi;41;1;01-08-2025
151009;301397;Municipalidad Distrital de Chocos;41;1;01-08-2025
151010;301398;Municipalidad Distrital de Cochas;41;1;01-08-2025
151011;301399;Municipalidad Distrital de Colonia;41;1;01-08-2025
151012;301400;Municipalidad Distrital de Hongos;41;1;01-08-2025
151013;301401;Municipalidad Distrital de Huampara;41;1;01-08-2025
151014;301402;Municipalidad Distrital de Huancaya;41;1;01-08-2025
151015;301403;Municipalidad Distrital de Huangascar;41;1;01-08-2025
151016;301404;Municipalidad Distrital de Huantan;41;1;01-08-2025
151017;301405;Municipalidad Distrital de Huañec;41;1;01-08-2025
151018;301406;Municipalidad Distrital de Laraos;41;1;01-08-2025
151019;301407;Municipalidad Distrital de Lincha;41;1;01-08-2025
151020;301408;Municipalidad Distrital de Madean;41;1;01-08-2025
151021;301409;Municipalidad Distrital de Miraflores;41;1;01-08-2025
151022;301410;Municipalidad Distrital de Omas;41;1;01-08-2025
151023;301411;Municipalidad Distrital de Putinza;41;1;01-08-2025
151024;301412;Municipalidad Distrital de Quinches;41;1;01-08-2025
151025;301413;Municipalidad Distrital de Quinocay;41;1;01-08-2025
151026;301414;Municipalidad Distrital de San Joaquin;41;1;01-08-2025
151027;301415;Municipalidad Distrital de San Pedro de Pilas;41;1;01-08-2025
151028;301416;Municipalidad Distrital de Tanta;41;1;01-08-2025
151029;301417;Municipalidad Distrital de Tauripampa;41;1;01-08-2025
151030;301418;Municipalidad Distrital de Tomas;41;1;01-08-2025
151031;301419;Municipalidad Distrital de Tupe;41;1;01-08-2025
151032;301420;Municipalidad Distrital de Viñac;41;1;01-08-2025
151033;301421;Municipalidad Distrital de Vitis;41;1;01-08-2025
160101;301422;Municipalidad Provincial de Maynas - Iquitos;41;1;01-08-2025
160102;301423;Municipalidad Distrital de Alto Nanay;41;1;01-08-2025
160103;301424;Municipalidad Distrital de Fernando Lores;41;1;01-08-2025
160104;301425;Municipalidad Distrital de Indiana;41;1;01-08-2025
160105;301426;Municipalidad Distrital de las Amazonas;41;1;01-08-2025
160106;301427;Municipalidad Distrital de Mazan;41;1;01-08-2025
160107;301428;Municipalidad Distrital de Napo;41;1;01-08-2025
160108;301429;Municipalidad Distrital de Punchana;41;1;01-08-2025
160110;301431;Municipalidad Distrital de Torres Causana;41;1;01-08-2025
160112;301432;Municipalidad Distrital de Belen;41;1;01-08-2025
160113;301433;Municipalidad Distrital de San Juan Bautista;41;1;01-08-2025
160201;301434;Municipalidad Provincial del Alto Amazonas - Yurimaguas;41;1;01-08-2025
160202;301435;Municipalidad Distrital de Balsapuerto;41;1;01-08-2025
160205;301438;Municipalidad Distrital de Jeberos;41;1;01-08-2025
160206;301439;Municipalidad Distrital de Lagunas;41;1;01-08-2025
160210;301443;Municipalidad Distrital de Santa Cruz;41;1;01-08-2025
160211;301444;Municipalidad Distrital de Teniente Cesar López Rojas;41;1;01-08-2025
160301;301445;Municipalidad Provincial de Loreto - Nauta;41;1;01-08-2025
160302;301446;Municipalidad Distrital de Parinari;41;1;01-08-2025
160303;301447;Municipalidad Distrital de Tigre;41;1;01-08-2025
160304;301448;Municipalidad Distrital de Trompeteros;41;1;01-08-2025
160305;301449;Municipalidad Distrital de Urarinas;41;1;01-08-2025
160401;301450;Municipalidad Provincial de Mariscal Ramón Castilla;41;1;01-08-2025
160402;301451;Municipalidad Distrital de Pevas;41;1;01-08-2025
160403;301452;Municipalidad Distrital de Yavari;41;1;01-08-2025
160404;301453;Municipalidad Distrital de San Pablo;41;1;01-08-2025
160501;301454;Municipalidad Provincial de Requena;41;1;01-08-2025
160502;301455;Municipalidad Distrital de Alto Tapiche;41;1;01-08-2025
160503;301456;Municipalidad Distrital de Capelo;41;1;01-08-2025
160504;301457;Municipalidad Distrital de Emilio San Martín;41;1;01-08-2025
160505;301458;Municipalidad Distrital de Maquia;41;1;01-08-2025
160506;301459;Municipalidad Distrital de Puinahua;41;1;01-08-2025
160507;301460;Municipalidad Distrital de Saquena;41;1;01-08-2025
160508;301461;Municipalidad Distrital de Soplin;41;1;01-08-2025
160509;301462;Municipalidad Distrital de Tapiche;41;1;01-08-2025
160510;301463;Municipalidad Distrital de Jenaro Herrera;41;1;01-08-2025
160511;301464;Municipalidad Distrital de Yaquerana;41;1;01-08-2025
160601;301465;Municipalidad Provincial de Ucayali - Contamana;41;1;01-08-2025
160602;301466;Municipalidad Distrital de Inahuaya;41;1;01-08-2025
160603;301467;Municipalidad Distrital de Padre Marquez;41;1;01-08-2025
160604;301468;Municipalidad Distrital de Pampa Hermoza;41;1;01-08-2025
160605;301469;Municipalidad Distrital de Sarayacu;41;1;01-08-2025
160606;301470;Municipalidad Distrital de Vargas Guerra;41;1;01-08-2025
160701;301436;Municipalidad Provincial de Datem del Marañon;41;1;01-08-2025
160702;301437;Municipalidad Distrital de Cahuapanas;41;1;01-08-2025
160703;301440;Municipalidad Distrital de Manseriche;41;1;01-08-2025
160704;301441;Municipalidad Distrital de Morona;41;1;01-08-2025
160705;301442;Municipalidad Distrital de Pastaza;41;1;01-08-2025
160706;301842;Municipalidad Distrital de Andoas;41;1;01-08-2025
160801;301854;Municipalidad Provincial de Putumayo;41;1;01-08-2025
160802;301856;Municipalidad Distrital de Rosa Panduro;41;1;01-08-2025
160803;301855;Municipalidad Distrital de Teniente Manuel Clavero;41;1;01-08-2025
160804;301857;Municipalidad Distrital de Yaguas;41;1;01-08-2025
170101;301471;Municipalidad Provincial de Tambopata;41;1;01-08-2025
170102;301472;Municipalidad Distrital de Inambari;41;1;01-08-2025
170103;301473;Municipalidad Distrital de las Piedras;41;1;01-08-2025
170104;301474;Municipalidad Distrital de Laberinto;41;1;01-08-2025
170201;301475;Municipalidad Provincial de Manu;41;1;01-08-2025
170202;301476;Municipalidad Distrital de Fitzcarrald;41;1;01-08-2025
170203;301477;Municipalidad Distrital de Madre de Dios;41;1;01-08-2025
170204;301836;Municipalidad Distrital de Huepetuhe;41;1;01-08-2025
170301;301478;Municipalidad Provincial de Tahuamanu - Iñapari;41;1;01-08-2025
170302;301479;Municipalidad Distrital de Iberia;41;1;01-08-2025
170303;301480;Municipalidad Distrital de Tahuamanu;41;1;01-08-2025
180101;301481;Municipalidad Provincial de Mariscal Nieto - Moquegua;41;1;01-08-2025
180102;301482;Municipalidad Distrital de Carumas;41;1;01-08-2025
180103;301483;Municipalidad Distrital de Cuchumbaya;41;1;01-08-2025
180104;301484;Municipalidad Distrital de Samegua;41;1;01-08-2025
180105;301485;Municipalidad Distrital de San Cristobal;41;1;01-08-2025
180106;301486;Municipalidad Distrital de Torata;41;1;01-08-2025
180107;301901;Municipalidad Distrital de San Antonio;41;1;01-08-2025
180201;301487;Municipalidad Provincial de Sánchez Cerro - Omate;41;1;01-08-2025
180202;301488;Municipalidad Distrital de Chojata;41;1;01-08-2025
180203;301489;Municipalidad Distrital de Coalaque;41;1;01-08-2025
180204;301490;Municipalidad Distrital de Ichuña;41;1;01-08-2025
180205;301491;Municipalidad Distrital de la Capilla;41;1;01-08-2025
180206;301492;Municipalidad Distrital de Lloque;41;1;01-08-2025
180207;301493;Municipalidad Distrital de Matalaque;41;1;01-08-2025
180208;301494;Municipalidad Distrital de Puquina;41;1;01-08-2025
180209;301495;Municipalidad Distrital de Quinistaquillas;41;1;01-08-2025
180210;301496;Municipalidad Distrital de Ubinas;41;1;01-08-2025
180211;301497;Municipalidad Distrital de Yunga;41;1;01-08-2025
180301;301498;Municipalidad Provincial de Ilo;41;1;01-08-2025
180302;301499;Municipalidad Distrital de El Algarrobal;41;1;01-08-2025
180303;301500;Municipalidad Distrital de Pacocha;41;1;01-08-2025
190101;301501;Municipalidad Provincial de Pasco - Chaupimarca;41;1;01-08-2025
190102;301502;Municipalidad Distrital de Huachon;41;1;01-08-2025
190103;301503;Municipalidad Distrital de Huariaca;41;1;01-08-2025
190104;301504;Municipalidad Distrital de Huayllay;41;1;01-08-2025
190105;301505;Municipalidad Distrital de Ninacaca;41;1;01-08-2025
190106;301506;Municipalidad Distrital de Pallanchacra;41;1;01-08-2025
190107;301507;Municipalidad Distrital de Paucartambo;41;1;01-08-2025
190108;301508;Municipalidad Distrital de San Francisco de Asís de Yarusyacan;41;1;01-08-2025
190109;301509;Municipalidad Distrital de Simón Bolivar;41;1;01-08-2025
190110;301510;Municipalidad Distrital de Ticlacayan;41;1;01-08-2025
190111;301511;Municipalidad Distrital de Tinyahuarco;41;1;01-08-2025
190112;301512;Municipalidad Distrital de Vicco;41;1;01-08-2025
190113;301513;Municipalidad Distrital de Yanacancha;41;1;01-08-2025
190201;301514;Municipalidad Provincial de Daniel A. Carrión - Yanahuanca;41;1;01-08-2025
190202;301515;Municipalidad Distrital de Chacayan;41;1;01-08-2025
190203;301516;Municipalidad Distrital de Goyllarisquizga;41;1;01-08-2025
190204;301517;Municipalidad Distrital de Paucar;41;1;01-08-2025
190205;301518;Municipalidad Distrital de San Pedro de Pillao;41;1;01-08-2025
190206;301519;Municipalidad Distrital de Santa Ana de Tusi;41;1;01-08-2025
190207;301520;Municipalidad Distrital de Tapuc;41;1;01-08-2025
190208;301521;Municipalidad Distrital de Vilcabamba;41;1;01-08-2025
190301;301522;Municipalidad Provincial de Oxapampa;41;1;01-08-2025
190302;301523;Municipalidad Distrital de Chontabamba;41;1;01-08-2025
190303;301524;Municipalidad Distrital de Huancabamba;41;1;01-08-2025
190304;301525;Municipalidad Distrital de Palcazu;41;1;01-08-2025
190305;301526;Municipalidad Distrital de Pozuzo;41;1;01-08-2025
190306;301527;Municipalidad Distrital de Puerto Bermudez;41;1;01-08-2025
190307;301528;Municipalidad Distrital de Villa Rica;41;1;01-08-2025
190308;301847;Municipalidad Distrital de Constitucion;41;1;01-08-2025
200101;301529;Municipalidad Provincial de Piura;41;1;01-08-2025
200104;301530;Municipalidad Distrital de Castilla;41;1;01-08-2025
200105;301531;Municipalidad Distrital de Catacaos;41;1;01-08-2025
200107;301532;Municipalidad Distrital de Cura Mori;41;1;01-08-2025
200108;301533;Municipalidad Distrital de El Tallan;41;1;01-08-2025
200109;301534;Municipalidad Distrital de la Arena;41;1;01-08-2025
200110;301535;Municipalidad Distrital de la Union;41;1;01-08-2025
200111;301536;Municipalidad Distrital de las Lomas;41;1;01-08-2025
200114;301537;Municipalidad Distrital de Tambo Grande;41;1;01-08-2025
200115;301849;Municipalidad Distrital Veintiséis de Octubre;41;1;01-08-2025
200201;301538;Municipalidad Provincial de Ayabaca;41;1;01-08-2025
200202;301539;Municipalidad Distrital de Frias;41;1;01-08-2025
200203;301540;Municipalidad Distrital de Jilili;41;1;01-08-2025
200204;301541;Municipalidad Distrital de Lagunas;41;1;01-08-2025
200205;301542;Municipalidad Distrital de Montero;41;1;01-08-2025
200206;301543;Municipalidad Distrital de Pacaipampa;41;1;01-08-2025
200207;301544;Municipalidad Distrital de Paimas;41;1;01-08-2025
200208;301545;Municipalidad Distrital de Sapillica;41;1;01-08-2025
200209;301546;Municipalidad Distrital de Sicchez;41;1;01-08-2025
