n_documento,f_documento,f_recepcion,url_documento,usuario_registro,fecha_registro
RESOLUCIÓN DE ALCALDÍA N° 366-2023-MDB,2023-06-01,2023-06-01,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/67b8c4d7-61cd-4042-9d0a-f8deeedcb9b6/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20366-2023-MDB.pdf,1,2026-03-27
RESOLUCIÓN MINISTERIAL 409-2021-VIVIENDA,2021-12-29,2023-07-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3e710eaf-afb6-4401-99ee-3ee78852d0e9/RESOLUCI%c3%93N%20MINISTERIAL%20409-2021-VIVIENDA.pdf,1,2026-03-27
OFICIO N° 0004-2021 MDCH-GIT,2021-06-14,2020-11-24,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/eae92f49-b215-4f24-83e3-420169d457a0/OFICIO%20N%c2%b0%200004-2021%20MDCH-GIT.pdf,1,2026-03-27
RESOLUCIÓN N° 210-2020-MDBA,2020-10-22,2020-10-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ce53fa25-f18a-4081-a6f1-9371dc26e430/RESOLUCI%c3%93N%20N%c2%b0%20210-2020-MDBA.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0188-2020-MDC-A,2020-12-07,2020-12-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/16fbe94d-1db6-4b31-b95e-0f1d08fd2ecf/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200188-2020-MDC-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 101-2020-MDC-A,2020-10-19,2020-10-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/31d83171-f5cd-4355-9acd-7df481d26598/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20101-2020-MDC-A.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA MUNICIPAL N° 278-2020-GM-MDC,2020-07-14,2020-07-14,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2bc455e8-2cb3-4045-98b7-6a5334cdcdba/RESOLUCI%c3%93N%20DE%20GERENCIA%20MUNICIPAL%20N%c2%b0%20278-2020-GM-MDC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 052-2025-MDCLR,2025-05-28,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/33bcd366-eda8-4263-9071-f50996cd5bef/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20052-2025-MDCLR.pdf,1,2026-03-27
OFICE N° 00386-2024-MINAM-VMDERN-DGOTGIRN,2024-11-18,2022-09-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/fb8a4204-043d-4459-a7b3-89ab73b9330d/OFICIO%20N%c2%b000048-2021-MINAM-VMDERN-DGOTA.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 190-2019-MDC-ALC,2019-10-14,2019-10-14,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/730755d2-e590-4e5a-9c27-9aff0b14e7f9/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20190-2019-MDC-ALC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0422-2024-MDC-A,2024-10-09,2024-10-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/d7337769-38d4-4ba6-a259-dcb42f6fcb48/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200422-2024-MDC-A.pdf,1,2026-03-27
RESOLUCIÓN MINISTERIAL N° 139-2024-MINAM,2024-04-29,2024-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/fe1b25c5-d153-46ae-84db-1e797e990166/RESOLUCI%c3%93N%20MINISTERIAL%20N%c2%b0%20139-2024-MINAM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 056-2024-MDC-A,2024-04-05,2025-07-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/dea0d0ed-d2fd-4169-a4b6-6117b7698726/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20056-2024-MDC-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 643-2023-MDC-A,2023-08-31,2023-08-31,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/dafa2963-1d54-41ce-af37-37fca00b251b/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20643-2023-MDC-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 086-2025-MDCH,2025-06-09,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/10d73d08-52ca-4edc-a6a2-49a8cc457c4d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20086-2025-MDCH.pdf,1,2026-03-27
MEMORANDO N° D000722-2023-IN-OGTIC,2023-12-21,2021-01-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/96d0b9f5-e038-41e1-b95e-69c90175653b/MEMORANDO%20N%c2%b0%20D000722-2023-IN-OGTIC.pdf,1,2026-03-27
OFICIO N° 433 -2020 -A-MDESV-RSM,2020-11-10,2020-12-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0d9b602b-4a6a-42fc-b122-83071fc35706/OFICIO%20N%c2%b0%20433%20-2020%20-A-MDESV-RSM.pdf,1,2026-03-27
RESOLUCIÓN MINISTERIAL N° 0419-2023-IN,2023-03-23,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1d152712-d95d-4f73-98ee-29b2169a506d/RESOLUCI%c3%93N%20MINISTERIAL%20N%c2%b0%200419-2023-IN.pdf,1,2026-03-27
OFICIO N° 000676-2021-MP-FN-GG,2021-08-11,2021-08-10,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/46b12a37-c56e-43b9-9ae1-300ef981062a/OFICIO%20N%c2%b0%20000676-2021-MP-FN-GG.pdf,1,2026-03-27
OFICIO N° 0387-2023-MDCHB,2023-12-28,2023-12-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/4eeecb39-6997-4b4b-a572-d535b7efddf9/OFICIO%20N%c2%b0%200387-2023-MDCHB.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 090-2023-MDCH,2023-02-17,2023-02-17,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/cb840b49-c000-496a-b810-f1e351d8f7cc/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20090-2023-MDCH.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 104-2023-MDCH,2023-03-06,2023-03-06,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b36fc386-6cee-40a3-a229-10e114797f15/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20104-2023-MDCH.pdf,1,2026-03-27
OFICIO N° 008-2023-MDI-GM-JLRI,2023-09-10,2023-12-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5f485a03-8841-4fea-ba60-5384a38bf2f9/OFICIO%20N%c2%b0%20008-2023-MDI-GM-JLRI.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 123-2023-MDCHA-A,2023-04-18,2023-04-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2b4a5fa8-03ad-483c-9603-2ede1b6811e4/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20123-2023-MDCHA-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0298-2020-MDC,2020-12-16,2020-12-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/528478cf-36b4-495b-b2db-5ee27b999f56/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200298-2020-MDC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° D000038-2026-AL-MDI,2026-02-17,2026-03-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7eef7698-00b9-4eaa-9ab2-5d98a3c8ea39/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20D000038-2026-AL-MDI.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 274-2023-MDC,2023-07-20,2023-07-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/af9b6059-ce24-4348-ae82-a179e06d50af/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20274-2023-MDC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 63-2024-A-MDCGAL,2024-04-25,2024-04-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3b0f6862-aad6-4e94-95d1-7e4ff398d72d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%2063-2024-A-MDCGAL.pdf,1,2026-03-27
RESOLUCIÓN DE LA FISCALIA DE LA NACIÓN N° 1854-2025-MP-FN,2025-06-18,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1810c702-8628-4156-b715-9cd15125a724/RESOLUCI%c3%93N%20DE%20LA%20FISCALIA%20DE%20LA%20NACI%c3%93N%20N%c2%b0%201854-2025-MP-FN.pdf,1,2026-03-27
OFICIO N° 467-2024-MDLA/A,2024-10-18,2024-11-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5b6b6010-2d8c-4e85-bff6-8192d593f62a/OFICIO%20N%c2%b0%20467-2024-MDLAA.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 404-2020-MDLA-A,2020-11-18,2020-11-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/e0c506c3-28cf-4f52-9447-0bc1523a58a4/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20404-2020-MDLA-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 099-2024-MDC-A,2024-06-26,2024-06-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3d185ab2-87ce-4896-b2e9-5fea58adc62a/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20099-2024-MDC-A.pdf,1,2026-03-27
OFICIO N° 308-2025-MPCH-AL,2025-09-29,2025-10-01,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5cdf134a-ed86-4dec-b8a0-10eccdfad0d9/OFICIO%20N%c2%b0%20308-2025-MPCH-AL.pdf,1,2026-03-27
OFICIO N° 315-07-2025-MDEA-A,2025-07-30,2025-08-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b58b0de4-74e9-4cd3-9888-329a00736db4/OFICIO%20N%c2%b0%20315-07-2025-MDEA-A.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA MUNICIPAL N° 240-2020-MDLM-GM,2020-12-11,2020-12-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/80bbdef9-ed8a-4e91-a754-f8e9ac4998eb/RESOLUCI%c3%93N%20DE%20GERENCIA%20MUNICIPAL%20N%c2%b0%20240-2020-MDLM.GM.pdf,1,2026-03-27
OFICIO N° 0004-2025-MDLM-OGPPDI-OTIE,2025-02-06,2025-02-06,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ae73a005-6cec-46a1-9715-cb904f850c21/OFICIO%20N%c2%b0%200004-2025-MDLM-OGPPDI-OTIE.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 226-2020-MDEP,2020-08-11,2020-08-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/28626864-c226-443c-944c-2e6cf887639e/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20226-2020-MDEP.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 221-2020-MDET-A,2020-08-20,2020-08-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/df8f82c9-370e-4470-82de-dcd2e51624c1/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20221-2020-MDET-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 113-2023-MDGP-A,2023-08-15,2023-08-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5d141d9f-d8ae-4c1f-a93c-092d8834d32e/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20113-2023-MDGP-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 123-2023-MDLP-AL,2023-11-16,2023-06-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/45434fff-2f59-4017-adf8-d7d5d9251595/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20123-2023-MDLP-AL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 077-2023-MDLP-AL,2023-05-08,2023-05-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b8dda1cc-178b-47e2-84bc-5e62af27347d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20077-2023-MDLP-AL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 046-2023-MDLP-AL,2023-02-16,2023-02-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/41624d64-89ad-4efe-a12d-62b928eff803/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20046-2023-MDLP-AL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 070-2025-MDLP-AL,2025-08-28,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b25da0ea-59b4-41f3-8f7b-641d9f301caf/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20070-2025-MDLP-AL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 258-2023-MDGP-A,2023-04-04,2023-04-04,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0e02e5ba-1b58-432c-aea6-64e8ffda9f39/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20258-2023-MDGP-A.pdf,1,2026-03-27
OFICIO N°107-2024-MDLV-GM,2024-06-28,2024-07-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/90e5b9c8-5421-4767-9c4c-b91b64660746/OFICIO%20N%c2%b0107-2024-MDLV-GM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0505-2025,2025-06-30,2025-08-13,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/23c11ab5-d093-4597-993f-067bcd557f3e/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200505-2025.pdf,1,2026-03-27
OFICIO N° 094-2024-MDLP-ALC,2024-02-12,2024-11-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/19286ebd-0981-44d5-9ae3-1fe0cb1c4e71/OFICIO%20N%c2%b0%20094-2024-MDLP-ALC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 315-2020-MDH,2020-11-04,2020-11-04,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5603e23c-c7d2-409e-bacd-9efa7e318a98/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20315-2020-MDH.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 048-2021-MDL,2021-06-03,2020-12-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/f707802a-89b6-444a-87fc-f13a2de9215f/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20048-2021-MDL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 409-2023-MDI-A,2023-08-29,2023-08-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1a07530e-6298-46a4-b66e-2742bb333b44/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20409-2023-MDI-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 000258-2021-MDI,2021-11-26,2021-11-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7eede290-2053-4c4e-bfdb-578ef2dede42/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20000258-2021-MDI.pdf,1,2026-03-27
OFICIO N° 00002-2025-MDL-OGAF-OTI,2025-02-28,2025-05-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/4e677a73-ae31-456e-9c47-e62e542460a7/OFICIO%20N%c2%b0%2000002-2025-MDL-OGAF-OTI.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 122-2021-A-MDI,2021-09-20,2021-09-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/de634f80-a1b4-4b2d-94a4-4d8903158982/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20122-2021-A-MDI.pdf,1,2026-03-27
OFICIO N° 522 - 2021 -MDLG-A,2021-12-29,2022-07-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/da61c518-b86c-4c2d-a141-41e26751c176/OFICIO%20N%c2%b0%20522%20-%202021%20-MDLG-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 090-2021-MDJM,2021-06-21,2021-06-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b4ec49cd-de01-46ee-b676-32557885f4a6/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20090-2021-MDJM.pdf,1,2026-03-27
OFICIO N° 0739-2025-MDK-A,2025-07-22,2025-08-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5ea26f27-2ff2-49e8-80d0-9fea45e72ad5/OFICIO%20N%c2%b0%200739-2025-MDK-A.pdf,1,2026-03-27
OFICIO N° 0240-2025-MDB-A,2025-06-20,2025-06-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3307841d-f2e7-4e82-b37f-5a2e24482b7f/OFICIO%20N%c2%b0%200240-2025-MDB-A.pdf,1,2026-03-27
OFICIO N° 002-2025-MDLO-OGTIC,2025-09-18,2025-11-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3d4cfcd9-fc5a-4473-ba72-8dccd950725d/OFICIO%20N%c2%b0%20002-2025-MDLO-OGTIC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 363-2024-MDLA-A,2024-10-30,2024-10-30,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/f5f5e74d-ed3b-40f9-96ea-6f75e14745ff/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20363-2024-MDLA-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 136-2024-MDPH,2024-10-15,2024-10-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2a8b6f2d-1d80-4653-97d9-29ff3d33137c/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20136-2024-MDPH.pdf,1,2026-03-27
OFICIO N° 0069-2025-GM-MDMM,2025-02-10,2025-02-10,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0bfcc282-31c1-4b3e-b48c-c87187012276/OFICIO%20N%c2%b0%200069-2025-GM-MDMM.pdf,1,2026-03-27
OFICIO N° 540-2024-GM-MDM,2024-09-09,2023-03-10,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1bb785d9-2926-4db5-b6b3-d620f32c2a6d/OFICIO%20N%c2%b0%20540-2024-GM-MDM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 089-2025-MDCH,2025-06-11,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3c4d30f1-2851-4fd5-98fe-2b0106682453/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20089-2025-MDCH.pdf,1,2026-03-27
OFICIO N° 098-2024-A-MDM,2024-08-02,2024-09-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/d028bb07-8ff1-4f9a-a5b7-a2153f705fa5/OFICIO%20N%c2%b0%20098-2024-A-MDM.pdf,1,2026-03-27
OFICIO N° 001-2025-MDLP-GM,2025-01-07,2025-01-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/abf2cfc8-b463-43bf-b908-3de111f5972e/OFICIO%20N%c2%b0%20001-2025-MDLP-GM.pdf,1,2026-03-27
OFICIO N° 421-2021-A-MD-MDB-LP,2021-09-16,2021-03-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/cc24703c-6be0-4a1f-85cb-50f958e1e371/OFICIO%20N%c2%b0%20421-2021-A-MD-MDB-LP.PDF,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0269-2022-MDLU-A,2022-10-20,2022-10-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b987f611-1b5e-4247-89ba-d17ab4dd57ea/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200269-2022-MDLU-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 024-2024-MDLP-ALC,2024-01-22,2024-01-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/28ee59ed-9784-4c66-9e13-c1ef1dc92425/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20024-2024-MDLP-ALC.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA N° 0045-2024-MDL-GM,2024-02-12,2024-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7f3d5f32-df4d-49c6-974d-17eaa7fe862a/RESOLUCI%c3%93N%20DE%20GERENCIA%20N%c2%b0%200045-2024-MDL-GM.pdf,1,2026-03-27
OFICIO N° 204-2021-MDC-PL-RA,2021-12-03,2022-07-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a7cc4534-9ba9-48b7-bb57-12141b8cea94/OFICIO%20N%c2%b0%200004-2021%20MDCH-GIT.pdf,1,2026-03-27
OFICIO N° 560-2021-SG-MM,2021-11-09,2020-10-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7a0923c4-e050-412e-ba3f-ad99d443f7d0/OFICIO%20N%c2%b0%20560-2021-SG-MM.pdf,1,2026-03-27
OFICIO N° 0027-2025-SGCA-GDU-MM,2025-07-16,2025-07-17,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/40a0f616-4746-4a23-a36d-2863ecac6fa1/OFICIO%20N%c2%b0%200027-2025-SGCA-GDU-MM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 047-2021-MDL,2021-06-02,2021-06-02,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/74508b6b-2a7a-4776-8417-e9835157916d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20047-2021-MDL.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 048-2021-MDLL-A,2021-02-17,2021-02-17,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2e577f5a-b057-4f95-939f-e0f3aafa6e6f/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20048-2021-MDLL-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 196-2020-MDBI-A,2020-11-19,2020-11-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/11b53e30-2ea5-465c-a9e3-7078e7bf720f/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20196-2020-MDBI-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 547-2022-MDLO,2022-08-01,2022-08-01,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2f2fdeb9-e049-4b5d-96e7-025b8f0d2042/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20547-2022-MDLO.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 208-2024-MDLO-A,2024-06-03,2024-06-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5d577e55-8110-4704-8014-a7793470299f/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20208-2024-MDLO-A.pdf,1,2026-03-27
MEMORÁNDUM N° 723-2020-MDL-GM,2020-07-13,2020-07-13,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/11473a18-6d9a-4365-b0a1-2e1db7389153/MEMOR%c3%81NDUM%20N%c2%b0%20723-2020-MDL-GM.pdf,1,2026-03-27
